University,City,Country,Program Name,Deadline,Fees,TOEFL Score,GRE Score,GMAT Score,IELTS Score
university of applied sciences hamburg,hamburg,germany,B.S Electrical Engineering and Information Technology,Application Deadline For Summer Intake (15th Jan 2024),"69,331",,,,
university of new west haven,haven,usa,M.S Data Science,Priority Application Deadline For Spring Intake (15th Nov 2023),26.3,75,50,299,6
university of new west haven,haven,usa,M.S Computer Science,Priority Application Deadline For Spring Intake (15th Nov 2023),26.3,75,50,299,6
university of new west haven,haven,usa,M.S Business Analytics,Priority Application Deadline For Spring Intake (15th Nov 2023),26.3,75,50,299,6
university of new west haven,haven,usa,M.B.A,Priority Application Deadline For Spring Intake (15th Nov 2023),41.5,80,53,470,6.5
university of new west haven,haven,usa,M.S Civil Engineering,Priority Application Deadline For Spring Intake (15th Nov 2023),26.3,75,50,299,6
university of new west haven,haven,usa,M.S Mechanical Engineering,Priority Application Deadline For Spring Intake (15th Nov 2023),26.3,75,50,299,6
university of findlay,findlay,usa,M.S Health Informatics,Application Deadline For Spring 2024 Intake (11th Oct 2023),20.3,79,50,,6.5
university of findlay,findlay,usa,M.B.A,Application Deadline For Spring 2024 Intake (11th Oct 2023),9.9,79,50,450,6.5
university of findlay,findlay,usa,M.B.A Health care management,Application Deadline For Spring 2024 Intake (11th Oct 2023),18.6,79,50,450,6.5
university of findlay,findlay,usa,M.S Applied Security and Analytics,Application Deadline For Spring 2024 Intake (11th Oct 2023),10.5,79,50,,6.5
university of findlay,findlay,usa,"M.S Environmental, Safety and Health Management",Application Deadline For Spring 2024 Intake (11th Oct 2023),20.2,79,50,,6.5
university of findlay,findlay,usa,B.S Business Management,Application Deadline For Spring 2024 Intake (11th Oct 2023),30.1,79,50,,6.5
tufts university,medford,usa,M.S Data Science,Fall Application Deadline (15th Jan 2024),44.8,100,68,,7
tufts university,medford,usa,M.S Computer Science,Fall Application Deadline (15th Jan 2024),44.8,100,68,,7
tufts university,medford,usa,M.S Electrical Engineering,Fall Application Deadline (15th Jan 2024),44.8,100,68,,7
tufts university,medford,usa,M.A International Business,Application Deadline For Spring Intake (10th Oct 2023),44.8,100,68,,7
tufts university,medford,usa,M.S Engineering Management,Spring Application Deadline (15th Nov 2023),44.8,100,68,,7
tufts university,medford,usa,M.S Economics,Fall Application Deadline (15th Feb 2024),44.8,100,68,,7
universiti putra malaysia seri,kembangan,malaysia,M.S Computer Science,Application Deadline For February Intake (30th Oct 2023),2.5,,,,
universiti putra malaysia seri,kembangan,malaysia,M.B.A,Application Deadline For February Intake (30th Oct 2023),2.4,6,550,,80
universiti putra malaysia seri,kembangan,malaysia,M.S Architecture,Application Deadline For February Intake (30th Oct 2023),2.9,,,,
universiti putra malaysia seri,kembangan,malaysia,B.S Science in Agriculture,Application Deadline For February Intake (30th Oct 2023),3.6,,,,
universiti putra malaysia seri,kembangan,malaysia,B.S Industrial Design,Application Deadline For February Intake (30th Oct 2023),3.6,,,,
universiti putra malaysia seri,kembangan,malaysia,M.A Economics,Application Deadline For February Intake (30th Oct 2023),2.4,,,,
northeastern illinois university,chicago,usa,M.S Computer Science,Application Deadline For Summer 2024 Intake (1st Mar 2024),14.2,79,53,,6.5
northeastern illinois university,chicago,usa,M.B.A,Application Deadline For Summer 2024 Intake (1st Mar 2024),12.3,79,53,450,6.5
northeastern illinois university,chicago,usa,B.S Computer Science - Information Technology,Application Deadline For Summer 2024 Intake (1st Mar 2024),18.4,79,53,,6.5
northeastern illinois university,chicago,usa,"M.A Communication, Media and Theatre",Application Deadline For Summer 2024 Intake (1st Mar 2024),18.4,79,53,,6.5
northeastern illinois university,chicago,usa,B.S Biology,Application Deadline For Summer 2024 Intake (1st Mar 2024),18.4,79,53,,6.5
northeastern illinois university,chicago,usa,B.S Physics,Application Deadline For Summer 2024 Intake (1st Mar 2024),18.4,79,53,,6.5
loyola university,chicago,usa,M.P.H,Application Deadline For Spring Intake (30th Nov 2023),19.5,6.5,53,,79
loyola university,chicago,usa,B.B.A International Business,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university,chicago,usa,B.S Software Engineering,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university,chicago,usa,B.B.A Accounting,Priority Application Deadline For Spring Intake (1st Nov 2023),32.3,6.5,53,,79
loyola university,chicago,usa,B.S Environmental Science,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
loyola university,chicago,usa,B.A Music - Sacred Music,Priority Application Deadline For Spring Intake (1st Nov 2023),35.5,6.5,53,,79
college mount berry,berry,usa,M.B.A,Application Deadline For Spring Intake (1st Nov 2023),17.9,500,80,,6.5
college mount berry,berry,usa,B.S Mathematics - Computer Science,Early Action Application Deadline For Fall Intake (1st Nov 2023),33.6,,,,
college mount berry,berry,usa,B.A Communication - Public Relations (Minor),Early Action Application Deadline For Fall Intake (1st Nov 2023),33.6,,,,
college mount berry,berry,usa,B.A/B.S Music with elective studies in Business,Early Action Application Deadline For Fall Intake (1st Nov 2023),33.6,,,,
college mount berry,berry,usa,B.A Environmental Studies,Early Action Application Deadline For Fall Intake (1st Nov 2023),33.6,,,,
college mount berry,berry,usa,B.S Environmental Science,Early Action Application Deadline For Fall Intake (1st Nov 2023),33.6,,,,
university of toronto scarborough,scarborough,canada,B.S Mathematics,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
university of toronto scarborough,scarborough,canada,B.B.A Management and Marketing,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
university of toronto scarborough,scarborough,canada,B.B.A Management and International Business,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
university of toronto scarborough,scarborough,canada,B.B.A Management and Information Technology,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
university of toronto scarborough,scarborough,canada,B.S Statistics - Quantitative Finance,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
university of toronto scarborough,scarborough,canada,B.B.A Management and Accounting,Application Deadline (12th Jan 2024),37.2,100,1330,23,6.5
state university cleveland,cleveland,usa,M.C.S,Application Deadline for Spring Intake (7th Dec 2023),20,6,50,100,78
state university cleveland,cleveland,usa,M.S Software Engineering,Application Deadline for Spring Intake (7th Dec 2023),12,6,50,100,78
state university cleveland,cleveland,usa,M.S Computer and Information Science,Application Deadline For Summer Intake (15th Mar 2024),12,6,50,100,78
state university cleveland,cleveland,usa,M.B.A,Application Deadline For Spring Intake (1st Dec 2023),30,6,50,100,78
state university cleveland,cleveland,usa,M.S Information System,Application Deadline for Spring Intake (7th Dec 2023),12,6,50,100,78
state university cleveland,cleveland,usa,M.S Mechanical Engineering,Application Deadline for Spring Intake (7th Dec 2023),12,6,50,100,78
longwood university,farmville,usa,B.S Business Administration,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
longwood university,farmville,usa,B.Aiberal Studies,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
longwood university,farmville,usa,B.S Finance,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
longwood university,farmville,usa,B.A Public Relations,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
longwood university,farmville,usa,B.A History and Social Science Secondary Education,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
longwood university,farmville,usa,B.S Marketing,Application Deadline For Spring Intake (1st Dec 2023),34,,,,
university of new south wales,sydney,australia,"Ph.D Art, Design and Media",Application Deadline For Summer Intake (13th Nov 2023),14.3,7,54,,94
university of new south wales,sydney,australia,Ph.D Geography,Application Deadline For Summer Intake (13th Nov 2023),18,7,54,,94
university of new south wales,sydney,australia,Ph.D Biochemistry and Molecular Genetics,Application Deadline For Summer Intake (13th Nov 2023),18,7,54,,94
university of new south wales,sydney,australia,Ph.D Biotechnology,Application Deadline For Summer Intake (13th Nov 2023),18,7,54,,94
university of new south wales,sydney,australia,Ph.D Social Work,Application Deadline For Summer Intake (13th Nov 2023),13.7,7,54,,94
university of new south wales,sydney,australia,Ph.D Social Science,Application Deadline For Summer Intake (13th Nov 2023),13.7,7,54,,94
university tuskegee,tuskegee,usa,M.S Plant and Soil Sciences,Application Deadline For Spring Intake (30th Oct 2023),16.9,,,,
university tuskegee,tuskegee,usa,M.P.H,Application Deadline For Spring Intake (30th Oct 2023),16.9,,,,
university tuskegee,tuskegee,usa,M.S Chemistry,Application Deadline For Spring Intake (30th Oct 2023),16.9,,,,
university tuskegee,tuskegee,usa,M.S Materials Science and Engineering,Application Deadline For Spring Intake (30th Oct 2023),16.9,,,,
university tuskegee,tuskegee,usa,M.S Information Systems and Security Management,Application Deadline For Spring Intake (30th Oct 2023),16.9,,,,
university tuskegee,tuskegee,usa,M.S Electrical Engineering,Application Deadline For Spring Intake (30th Oct 2023),16.9,62,,,296
university of groningen,groningen,netherlands,M.S Marketing,Application Deadline For February 2024 Intake (15th Oct 2023),16.6,,,,
university of groningen,groningen,netherlands,M.S Finance,Application Deadline For February 2024 Intake (15th Oct 2023),16.6,,,,
university of groningen,groningen,netherlands,M.S Business Administration Specialization in Organizational and Management Control,Application Deadline For February 2024 Intake (15th Oct 2023),14.3,,,,
university of groningen,groningen,netherlands,M.Sc Business Administration,Application Deadline For February 2024 Intake (15th Oct 2023),14.3,6.5,,,90
university of groningen,groningen,netherlands,M.S Chemical Engineering,Application Deadline For February 2024 Intake (15th Oct 2023),16.6,,,,
university of groningen,groningen,netherlands,M.A Philosophy,Application Deadline For February 2024 Intake (1st Nov 2023),12.9,,,,
college of charleston,charleston,usa,M.S Computer and Information Sciences,Application Deadline For Early Decision 1 (1st Nov 2023),16.6,,,,
college of charleston,charleston,usa,M.B.A,Application Deadline For Early Decision 1 (1st Nov 2023),16.6,600,6.5,,83
college of charleston,charleston,usa,B.S Data Science-Finance Cognate,Application Deadline For Early Decision 1 (1st Nov 2023),30.2,,,,
college of charleston,charleston,usa,B.A Political Science,Application Deadline For Early Decision 1 (1st Nov 2023),30.2,,,,
college of charleston,charleston,usa,B.A Chemistry,Application Deadline For Early Decision 1 (1st Nov 2023),30.2,,,,
college of charleston,charleston,usa,B.A Philosophy,Application Deadline For Early Decision 1 (1st Nov 2023),30.2,,,,
institute of management singapore,singapore,singapore,B.C.S Cyber Security,Application Deadline (3rd Oct 2023),7.5,6,54,,70
institute of management singapore,singapore,singapore,B.A Economics,Application Deadline For Spring Intake (23rd Jun 2024),15.7,6,55,,70
institute of management singapore,singapore,singapore,B.Bus Information Systems,Application Deadline (3rd Oct 2023),7.5,6,54,,70
institute of management singapore,singapore,singapore,B.A Economics and International Trade,Application Deadline For Spring Intake (23rd Jun 2024),13.4,6.5,55,,79
institute of management singapore,singapore,singapore,B.A Communication,Application Deadline For Spring Intake (23rd Jun 2024),15.7,6.5,55,,79
institute of management singapore,singapore,singapore,B.S Business Administration,Application Deadline For Spring Intake (23rd Jun 2024),15.7,6.5,55,,79
eastern michigan university,ypsilanti,usa,M.S Computer Science,Application Deadline For Winter 2024 Intake (1st Nov 2023),25.5,79,58,,6.5
eastern michigan university,ypsilanti,usa,B.S Aviation Flight Technology,Application Deadline For Winter 2024 Intake (1st Nov 2023),13.6,6.5,53,,79
eastern michigan university,ypsilanti,usa,M.S Interior Design,Application Deadline For Winter 2024 Intake (1st Nov 2023),22.7,79,58,,6.5
eastern michigan university,ypsilanti,usa,M.A Economics,Application Deadline For Winter 2024 Intake (1st Nov 2023),22.7,79,58,,6.5
eastern michigan university,ypsilanti,usa,M.S Chemistry,Application Deadline For Winter 2024 Intake (1st Nov 2023),22.7,79,58,,6.5
eastern michigan university,ypsilanti,usa,B.S Nursing,Application Deadline For Winter 2024 Intake (1st Nov 2023),13.6,6.5,53,,79
robert h smith school of business college,park,usa,M.S Information Systems,Application Deadline For Fall 2024 Intake (15th Mar 2024),22.5,80,320,68,7
robert h smith school of business college,park,usa,M.S Business Analytics,Application Deadline For Fall 2024 Intake (15th Mar 2024),22.5,80,320,68,7
robert h smith school of business college,park,usa,Ph.D Marketing,Application Deadline (15th Mar 2024),20.3,7,68,,100
robert h smith school of business college,park,usa,M.S Supply Chain Management,Application Deadline For Fall 2024 Intake (15th Mar 2024),22.5,80,320,68,7
robert h smith school of business college,park,usa,M.S Marketing Analytics,Application Deadline For Fall 2024 Intake (15th Mar 2024),22.5,80,320,68,7
robert h smith school of business college,park,usa,B.A Operations Management and Business Analytics,Early Action Application Deadline For Fall Intake (1st Nov 2023),32.1,80,30,1280,7
fanshawe college,london,canada,Graduate Certificate Business Analysis,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),10.3,6,53,130,79
fanshawe college,london,canada,Graduate Certificate Business Management,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),10.7,6,53,130,79
fanshawe college,london,canada,Graduate Certificate Supply Chain Management -ogistics,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),4.7,6,53,130,79
fanshawe college,london,canada,Diploma Civil Engineering Technology,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),9.8,6,53,110,79
fanshawe college,london,canada,Graduate Certificate Hospitality and Tourism Operations Management,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),10.1,6,53,130,79
fanshawe college,london,canada,Diploma Dental Hygiene,Equal Consideration Application Deadline for Fall Intake (1st Feb 2024),11.4,6,53,110,79
