Program Name,University Name,Location
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Military Engineering / Safety and Security Sciences Doctoral,Óbuda University,"Budapest, Hungary"
Doctoral School of Computer Science,University of Szeged,"Szeged, Hungary"
Doctor of Pharmacy,Keck Graduate Institute,"Claremont, United States of America"
Doctor of Medicine,University of Notre Dame Australia,"New South Wales, Australia"
PhD in Creative Writing,Monash University,"Melbourne (Australia), Australia"
Doctor of Medicine,University of Notre Dame Australia,"New South Wales, Australia"
Doctor of Philosophy (Arts and Soc Sci),University of Sydney,"Sydney, Australia"
Doctor of Psychology,Murdoch University,"Perth, Australia"
Doctor of Philosophy,University of Notre Dame Australia,"New South Wales, Australia"
Doctor of Philosophy - Education,The University of Melbourne,"Melbourne (Australia), Australia"
Doctor of Ministry,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Victoria University,"Victoria (State in Australia), Australia"
Doctor of Philosophy,Victoria University,"Victoria (State in Australia), Australia"
"Doctor of Philosophy, Diplomacy",Australian National University,"Canberra, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Medicine,Macquarie University,"Sydney, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Philosophy,Charles Sturt University,"Bathurst, Australia"
Doctor of Education,University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy,University of Technology Sydney,"Sydney, Australia"
Doctor of Philosophy (Natural and Physical Sciences),James Cook University,"Townsville, Australia"
PhD Chemistry,Xi'an Jiaotong Liverpool University,"Suzhou, China"
Doctor of Philosophy (Medical and Molecular Sciences),James Cook University,"Townsville, Australia"
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Philosophy,Victoria University,"Victoria (State in Australia), Australia"
Doctoral School in Economics,University of Szeged,"Szeged, Hungary"
Doctor of Philosophy - Science,The University of Melbourne,"Melbourne (Australia), Australia"
Doctor of Philosophy,University of Technology Sydney,"Sydney, Australia"
Doctor of Veterinary Medicine (Taught),The University of Edinburgh,"Edinburgh, Scotland"
Doctor of Philosophy (Engineering and Related Technologies),James Cook University,"Townsville, Australia"
Juris Doctor,University of Technology Sydney,"Sydney, Australia"
Doctor of Business Administration,Curtin University,"Perth, Australia"
Doctor of Philosophy (Clinical Psychology),Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy (Clinical Psychology),Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Physiotherapy,The University of Melbourne,"Melbourne (Australia), Australia"
Doctor of Philosophy (Physics),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy (Physics),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy by Prior Publication,Griffith University,"Gold Coast, Australia"
Doctoral School of Interdisciplinary Sciences,University of Szeged,"Szeged, Hungary"
Doctor of Philosophy Integrated (Arts),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy Integrated (Arts),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy (Social Work),University of Sydney,"Sydney, Australia"
Doctor of Philosophy (Pharmacy),University of Sydney,"Sydney, Australia"
Doctor of Physiotherapy,Macquarie University,"Sydney, Australia"
Doctor of Philosophy,Victoria University,"Victoria (State in Australia), Australia"
Professional Doctorate in Sport and Exercise Psychology (Taught),Liverpool John Moores University,"Liverpool, England"
Professional Doctorate in Sport and Exercise Psychology (Taught),Liverpool John Moores University,"Liverpool, England"
Doctor of Philosophy (Information Science),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy (Information Science),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy (Information Science),University of Wollongong,"Wollongong, Australia"
Doctor of Philosophy (Nursing),University of Sydney,"Sydney, Australia"
Professional Doctorate in Sport and Exercise Psychology (Taught),Liverpool John Moores University,"Liverpool, England"
Professional Doctorate in Sport and Exercise Psychology (Taught),Liverpool John Moores University,"Liverpool, England"
Doctor of Philosophy - Business,Curtin University,"Perth, Australia"
Doctor of Philosophy - Law,Curtin University,"Perth, Australia"
Doctor of Philosophy - Management,Curtin University,"Perth, Australia"
Doctor of Philosophy - Marketing,Curtin University,"Perth, Australia"
Doctor of Philosophy - Psychology,Curtin University,"Perth, Australia"
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Dental Medicine,The University of British Columbia,"Vancouver, Canada"
Doctor of Philosophy Integrated (Law),University of Wollongong,"Wollongong, Australia"
Juris Doctor (JD),University of Western Australia,"Perth, Australia"
Doctor of Philosophy - Accounting,Curtin University,"Perth, Australia"
Juris Doctor (JD),University of Saskatchewan,"Saskatoon, Canada"
Doctor of Philosophy (Integrated),Edith Cowan University,"Perth, Australia"
Doctor of Philosophy in Visual Arts,University of Sydney,"Sydney, Australia"
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Philosophy - Art,Curtin University,"Perth, Australia"
Doctor of Philosophy - Chemistry,Curtin University,"Perth, Australia"
Doctor of Philosophy - Design,Curtin University,"Perth, Australia"
Doctor of Philosophy - Education,Curtin University,"Perth, Australia"
Doctor of Philosophy in Visual Arts,University of Sydney,"Sydney, Australia"
Doctor of Philosophy - Art,Curtin University,"Perth, Australia"
Doctor of Philosophy - Chemistry,Curtin University,"Perth, Australia"
Doctor of Philosophy - Design,Curtin University,"Perth, Australia"
Doctor of Philosophy - Education,Curtin University,"Perth, Australia"
Doctor of Philosophy - Engineering,Curtin University,"Perth, Australia"
Doctor of Philosophy - Humanities,Curtin University,"Perth, Australia"
Doctor of Philosophy - Pharmacy,Curtin University,"Perth, Australia"
Doctor of Philosophy - Physics,Curtin University,"Perth, Australia"
Doctor of Philosophy - Physiotherapy,Curtin University,"Perth, Australia"
Doctor of Counselling,University of Notre Dame Australia,"New South Wales, Australia"
Doctor of Education,University of Notre Dame Australia,"New South Wales, Australia"
Computer Science (PhD),Concordia University,"Montreal, Canada"
Professional Doctorate in Applied Sport and Exercise Science (Taught),Liverpool John Moores University,"Liverpool, England"
Professional Doctorate in Applied Sport and Exercise Science (Taught),Liverpool John Moores University,"Liverpool, England"
Professional Doctorate in Nurse Practitioner (Research),University of Canberra,"Canberra, Australia"
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Education,University of Technology Sydney,"Sydney, Australia"
"Joint Doctor of Philosophy, The Australian National University - National University Singapore",Australian National University,"Canberra, Australia"
First Doctoral School,Medical University of Gdańsk,"Gdańsk, Poland"
PhD in Economics,CERGE-EI,"Prague, Czech Republic"
"Doctor of Philosophy - Architecture, Building and Planning",The University of Melbourne,"Melbourne (Australia), Australia"
Doctor of Philosophy - Computing,Curtin University,"Perth, Australia"
Computer Science (PhD),Concordia University,"Montreal, Canada"
Doctor of Philosophy,Deakin University,Multiple (2)
Doctor of Philosophy,Deakin University,Multiple (2)
"Joint Doctor of Philosophy, The Australian National University - National University Singapore",Australian National University,"Canberra, Australia"
Doctor of Philosophy,University of Technology Sydney,"Sydney, Australia"
Doctor of Philosophy,University of Technology Sydney,"Sydney, Australia"
Doctor of Medicine,University of Wollongong,"Wollongong, Australia"
Doctor of Dental Surgery,The University of Melbourne,"Melbourne (Australia), Australia"
Doctor of Medicine,Deakin University,"Geelong, Australia"
Juris Doctor,Australian National University,"Canberra, Australia"
Doctor of Philosophy,Victoria University,"Victoria (State in Australia), Australia"
Doctor of Education,University of New England,"Armidale, Australia"
PhD in Information Technology,Monash University,"Melbourne (Australia), Australia"
Doctor of Philosophy,University of Technology Sydney,"Sydney, Australia"
Doctor of Philosophy,University of South Australia,"Adelaide, Australia"
Doctor of Creative Arts,University of Technology Sydney,"Sydney, Australia"
Doctor of Philosophy (Geography and Sustainable Communities),University of Wollongong,"Wollongong, Australia"
Doctor of Creative Arts,University of Technology Sydney,"Sydney, Australia"
Doctor of Philosophy,Deakin University,Multiple (2)
PhD in Translation Studies,Monash University,"Melbourne (Australia), Australia"
Doctoral School of Law and Political Sciences,University of Szeged,"Szeged, Hungary"
Doctor of Business Administration,Alfred Nobel Open Business School Switzerland,"Zurich, Switzerland"
Doctor of Philosophy (Clinical Psychology),Australian National University,"Canberra, Australia"
"Doctor of Philosophy, Medical School",Australian National University,"Canberra, Australia"
"PhD in Art, Design and Architecture",Monash University,"Melbourne (Australia), Australia"
Pediatric Dentistry (PhD/Dip Pediatric Dent) - Doctor of Philosophy in Craniofacial Sci. & Dip. Ped.,The University of British Columbia,"Vancouver, Canada"
Doctor of Dental Surgery (D.D.S.),Western University,"London, England"
Doctor of Clinical Dentistry,Griffith University,"Gold Coast, Australia"
Doctor of Clinical Psychology (DClinPsy),University of Auckland,"Auckland, New Zealand"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
Doctor of Philosophy and Graduate Certificate of Research and Innovation Management,Swinburne University of Technology,"Melbourne (Australia), Australia"
